Exercise_Type,Exercise_Name,Video_Link,Intensity,Duration,Weight_Loss_Goal,Steps
Martial Arts,MMA Shadowboxing,https://www.youtube.com/watch?v=9JJlXn65E38,High,3-5 min,8 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,MMA Shadowboxing,https://www.youtube.com/watch?v=9JJlXn65E38,High,3-5 min,10 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,MMA Shadowboxing,https://www.youtube.com/watch?v=9JJlXn65E38,High,5-6 min,12 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,MMA Shadowboxing,https://www.youtube.com/watch?v=9JJlXn65E38,High,5-6 min,14 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,MMA Shadowboxing,https://www.youtube.com/watch?v=9JJlXn65E38,High,6-7 min,16 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,MMA Shadowboxing,https://www.youtube.com/watch?v=9JJlXn65E38,High,6-7 min,18 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,MMA Shadowboxing,https://www.youtube.com/watch?v=9JJlXn65E38,High,6-7 min,20 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,MMA Shadowboxing,https://www.youtube.com/watch?v=9JJlXn65E38,High,2-3 min,2 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,MMA Shadowboxing,https://www.youtube.com/watch?v=9JJlXn65E38,High,2-3 min,4 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,MMA Shadowboxing,https://www.youtube.com/watch?v=9JJlXn65E38,High,3-5 min,6 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,MMA Shadowboxing,https://www.youtube.com/watch?v=9JJlXn65E38,High,3-5 min,8 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,MMA Shadowboxing,https://www.youtube.com/watch?v=9JJlXn65E38,High,3-5 min,10 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,MMA Shadowboxing,https://www.youtube.com/watch?v=9JJlXn65E38,High,5-6 min,12 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,MMA Shadowboxing,https://www.youtube.com/watch?v=9JJlXn65E38,High,5-6 min,14 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,MMA Shadowboxing,https://www.youtube.com/watch?v=9JJlXn65E38,High,6-7 min,16 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,MMA Shadowboxing,https://www.youtube.com/watch?v=9JJlXn65E38,High,6-7 min,18 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,MMA Shadowboxing,https://www.youtube.com/watch?v=9JJlXn65E38,High,6-7 min,20 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Low,2-3 min,2 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Low,2-3 min,4 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Low,3-5 min,6 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Low,3-5 min,8 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Low,3-5 min,10 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Low,5-6 min,12 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Low,5-6 min,14 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Low,6-7 min,16 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Low,6-7 min,18 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Low,6-7 min,20 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Medium,2-3 min,2 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Medium,2-3 min,4 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Medium,3-5 min,6 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Medium,3-5 min,8 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Medium,3-5 min,10 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Medium,5-6 min,12 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Medium,5-6 min,14 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Medium,6-7 min,16 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Medium,6-7 min,18 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,Medium,6-7 min,20 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,2-3 min,2 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,2-3 min,4 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,3-5 min,6 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,3-5 min,8 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,3-5 min,10 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,5-6 min,12 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,5-6 min,14 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,6-7 min,16 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,6-7 min,18 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,6-7 min,20 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,2-3 min,2 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,2-3 min,4 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,3-5 min,6 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,3-5 min,8 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,3-5 min,10 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,5-6 min,12 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,5-6 min,14 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,6-7 min,16 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,6-7 min,18 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,6-7 min,20 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,2-3 min,2 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,2-3 min,4 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,3-5 min,6 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,3-5 min,8 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,3-5 min,10 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,5-6 min,12 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,5-6 min,14 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,6-7 min,16 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,6-7 min,18 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Elbow Strikes,https://www.youtube.com/watch?v=a2PzIhFjqzM,High,6-7 min,20 kg,"1. Stand in a fighting stance.
2. Drive your elbow forward and rotate your torso."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Low,2-3 min,2 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Low,2-3 min,4 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Low,3-5 min,6 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Low,3-5 min,8 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Low,3-5 min,10 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Low,5-6 min,12 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Low,5-6 min,14 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Low,6-7 min,16 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Low,6-7 min,18 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Low,6-7 min,20 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Medium,2-3 min,2 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Medium,2-3 min,4 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Medium,3-5 min,6 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Medium,3-5 min,8 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Medium,3-5 min,10 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Medium,5-6 min,12 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Medium,5-6 min,14 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Medium,6-7 min,16 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Medium,6-7 min,18 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,Medium,6-7 min,20 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,2-3 min,2 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,2-3 min,4 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,3-5 min,6 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,3-5 min,8 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,3-5 min,10 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,5-6 min,12 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,5-6 min,14 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,6-7 min,16 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,6-7 min,18 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,6-7 min,20 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,2-3 min,2 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,2-3 min,4 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,3-5 min,6 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,3-5 min,8 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,3-5 min,10 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,5-6 min,12 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,5-6 min,14 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,6-7 min,16 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,6-7 min,18 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,6-7 min,20 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,2-3 min,2 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,2-3 min,4 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,3-5 min,6 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,3-5 min,8 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,3-5 min,10 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,5-6 min,12 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,5-6 min,14 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,6-7 min,16 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,6-7 min,18 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Capoeira Basics,https://www.youtube.com/watch?v=XAcslXg1-lQ,High,6-7 min,20 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Low,2-3 min,2 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Low,2-3 min,4 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Low,3-5 min,6 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Low,3-5 min,8 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Low,3-5 min,10 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Low,5-6 min,12 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Low,5-6 min,14 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Low,6-7 min,16 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Low,6-7 min,18 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Low,6-7 min,20 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
Martial Arts,Kung Fu Stances,https://www.youtube.com/watch?v=I-5R0AtvVag,Medium,2-3 min,2 kg,"1. Start in a low horse stance.
2. Shift between stances while maintaining balance and control."
